tconst,primaryTitle,originalTitle,year,runtimeMinutes,numVotes,label,writers,directors,title_is_same,normalized_title
tt0031398,Gunga Din,Gunga Din,1939,117.0,11628.0,1,"nm0768540,nm0347451,nm0372942,nm0531269,nm0456017,nm0001203,nm0169556,nm0173303,nm0493071,nm0629580,nm0892044",nm0828419,1,gunga din
tt0031477,In Name Only,In Name Only,1939,94.0,2978.0,1,"nm0792553,nm0108024",nm0188669,1,in name only
tt0031507,Jesse James,Jesse James,2006,106.0,4361.0,1,"nm0425913,nm0288706,nm0448985,nm0518979","nm0454771,nm0191899",1,jesse james
tt0031580,The Little Princess,The Little Princess,1939,93.0,5980.0,1,"nm0384248,nm0274923,nm0122364","nm0782682,nm0485943",1,the little princess
tt0031647,Midnight,Midnight,1939,94.0,4904.0,1,"nm0102818,nm0000697,nm0562372,nm0776456",nm0500552,1,midnight
tt0031750,The Old Maid,The Old Maid,1939,95.0,3676.0,1,"nm0732452,nm0015399,nm0923585",nm0332539,1,the old maid
tt0031754,On Borrowed Time,On Borrowed Time,1939,99.0,1896.0,1,"nm0002316,nm0642168,nm0921995,nm0651585,nm0914245",nm0118807,1,on borrowed time
tt0031762,Only Angels Have Wings,Only Angels Have Wings,1939,121.0,13595.0,1,"nm0299154,nm0001328,nm0341178,nm0710299",nm0001328,1,only angels have wings
tt0031851,Thé Rétúrn ớf Dớctớr X,The Return of Doctor X,1939,62.0,2157.0,0,"nm0441769,nm0538618",nm0792605,0,the return of doctor x
tt0031867,The Roaring Twenties,The Roaring Twenties,1939,106.0,13611.0,1,"nm0531335,nm0744035,nm0375446,nm0049898,nm0231893,nm0923333,nm0907003",nm0909825,1,the roaring twenties
tt0031951,Sớn ớf Fránkénstéin,Son of Frankenstein,1939,99.0,9957.0,1,"nm0791217,nm0178459",nm0498174,0,son of frankenstein
tt0031971,Stagecoach,Stagecoach,1939,96.0,46868.0,1,"nm0370697,nm0629580,nm0372942",nm0000406,1,stagecoach
tt0032080,Union Pacific,Union Pacific,1939,135.0,2941.0,1,"nm0216755,nm0837989,nm0489679,nm0192325,nm0370697,nm0107288,nm0534221,nm0712060",nm0001124,1,union pacific
tt0032138,The Wizard of Oz,The Wizard of Oz,1939,102.0,382348.0,1,"nm0486538,nm0753249,nm0941138,nm0000875,nm0006085,nm0106505,nm0134284,nm0276252,nm0355095,nm0361971,nm0388755,nm0481618,nm0536941,nm0542534,nm0591774,nm0621790,nm0685265,nm0780833,nm0799015","nm0002030,nm0851537,nm0896542,nm0861703,nm0503777,nm0281808",1,the wizard of oz
tt0032143,The Women,The Women,2006,133.0,13466.0,1,"nm0524403,nm0002616,nm0613848,nm0280234,nm0829330",nm0002030,1,the women
tt0032152,You Can't Cheat an Honest Man,You Can't Cheat an Honest Man,1939,79.0,3558.0,1,"nm0547938,nm0533067,nm0293388,nm0001211,nm0425225,nm0513858,nm0781719,nm0786827","nm0550892,nm0166836",1,you cant cheat an honest man
tt0032155,Yớúng Mr. Lincớln,Yớúng Mr. Lincớln,1939,100.0,7926.0,1,nm0873707,nm0000406,1,young mr lincoln
tt0032156,The Story of the Last Chrysanthemum,Zangiku monogatari,1939,143.0,3600.0,1,"nm0442736,nm0613527,nm0406808",nm0003226,0,the story of the last chrysanthemum
tt0032181,Abe Lincoln in Illinois,Abe Lincoln in Illinois,1940,110.0,1792.0,1,"nm0792845,nm0428177",nm0188669,1,abe lincoln in illinois
tt0032284,Broadway Melody of 1940,Broadway Melody of 1940,1940,102.0,3558.0,1,"nm0330390,nm0649183,nm0569650,nm0770196,nm0002545,nm0216755,nm0493071,nm0543171,nm0602840,nm0681052,nm0799015",nm0851537,1,broadway melody of 1940
tt0032325,Charlie Chan in Panama,Charlie Chan in Panama,2006,67.0,1365.0,1,"nm0488295,nm0956342,nm0081788,nm0222164",nm0287988,1,charlie chan in panama
tt0032338,Christmas in July,Christmas in July,1940,67.0,3706.0,1,nm0002545,nm0002545,1,christmas in july
tt0032339,A Chump at Oxford,A Chump at Oxford,1939,62.0,3834.0,1,"nm0736778,nm0012148,nm0003377,nm0491048",nm0332531,1,a chump at oxford
tt0032390,The Devil Bat,The Devil Bat,1940,68.0,2946.0,0,"nm0627454,nm0108579",nm0946391,1,the devil bat
tt0032432,"Edison, the Man","Edison, the Man",1940,107.0,1600.0,1,"nm0421255,nm0285199,nm0770196,nm0124947",nm0113284,1,edison the man
tt0032484,Foreign Correspondent,Foreign Correspondent,1940,120.0,19974.0,1,"nm0071657,nm0365661,nm0385264,nm0070361,nm0372942,nm0537363",nm0000033,1,foreign correspondent
tt0032520,The Ghost Breakers,The Ghost Breakers,1940,85.0,3378.0,1,"nm0216755,nm0225469,nm0323766",nm0550892,1,the ghost breakers
tt0032617,I Love You Again,I Love You Again,1940,99.0,3232.0,1,"nm0330390,nm0914362,nm0169665,nm0496468,nm0649183,nm0475823",nm0886754,1,i love you again
tt0032653,Jud Süß,Jud Süß,1940,98.0,3135.0,0,"nm0363235,nm0595433,nm0582742,nm0310018,nm1940661",nm0363235,1,jud suß
tt0032701,The Letter,The Letter,1940,95.0,12714.0,1,"nm0560857,nm0462321",nm0943758,1,the letter
tt0032762,The Mark of Zorro,The Mark of Zorro,1940,94.0,9918.0,1,"nm0285218,nm0287124,nm0580648,nm0191547",nm0541149,1,the mark of zorro
tt0032819,Murder Over New York,Murder Over New York,1940,65.0,1235.0,1,"nm0956342,nm0081788",nm0480046,1,murder over new york
tt0032904,The Philadelphia Story,The Philadelphia Story,2006,112.0,66874.0,1,"nm0829330,nm0058129,nm0759029",nm0002030,1,the philadelphia story
tt0032910,Pinocchio,Pinocchio,2006,88.0,138477.0,1,"nm0172830,nm0780799,nm0257481,nm0810324,nm0183183,nm0754836,nm0672093,nm0061284,nm0670328,nm0850895","nm0455741,nm0272568,nm0414144,nm0373429,nm0527217,nm0789313,nm0730860",1,pinocchio
tt0032943,Pride and Prejudice,Pride and Prejudice,1940,118.0,8057.0,1,"nm0404717,nm0613848,nm0000807,nm0422017,nm0373511,nm0556945,nm0805756,nm0886668",nm0502752,1,pride and prejudice
tt0032981,Remember the Night,Remember the Night,1940,94.0,5343.0,1,nm0002545,nm0500552,1,remember the night
tt0033022,Sáps át Séá,Saps at Sea,1940,56.0,2766.0,1,"nm0736778,nm0012148,nm0695456,nm0003377,nm0491048",nm0235066,0,saps at sea
tt0033045,The Shop Around the Corner,The Shop Around the Corner,2006,99.0,30968.0,1,"nm0710723,nm0529450,nm0372942",nm0523932,1,the shop around the corner
tt0033152,The Thief of Bagdad,The Thief of Bagdad,2006,106.0,12840.0,1,"nm0539942,nm0083742,nm0000067","nm0003490,nm0003836,nm0924065,nm0466099,nm0466113,nm0580017",1,the thief of bagdad
tt0033253,The Westerner,The Westerner,2006,100.0,5663.0,1,"nm0842485,nm0124002,nm0482193,nm0122446,nm0375484,nm0478541,nm0629580",nm0943758,1,the westerner
tt0033317,Adventures of Captain Marvel,Adventures of Captain Marvel,1941,216.0,1268.0,1,"nm0203477,nm0355963,nm0372609,nm0688853,nm0794900,nm1304148,nm1791910","nm0936823,nm0257638",1,adventures of captain marvel
tt0033373,Báll ớf Firé,Ball of Fire,1941,111.0,12007.0,1,"nm0102818,nm0000697,nm0598572",nm0001328,0,ball of fire
tt0033477,Come Live with Me,Come Live with Me,1941,86.0,2011.0,1,"nm0574110,nm0888144",nm0113284,1,come live with me
tt0033532,All That Money Can Buy,All That Money Can Buy,2006,107.0,4908.0,1,"nm0070948,nm0869371",nm0226189,1,all that money can buy
tt0033533,The Devil and Miss Jones,The Devil and Miss Jones,2006,92.0,3991.0,1,nm0469915,nm0939992,1,the devil and miss jones
tt0033677,The Great Lie,The Great Lie,1941,108.0,3811.0,1,"nm0168829,nm0052231",nm0332539,1,the great lie
tt0033717,High Sierra,High Sierra,1941,100.0,16322.0,1,"nm0001379,nm0122446",nm0909825,1,high sierra
tt0033722,Hold Back the Dawn,Hold Back the Dawn,1941,116.0,2358.0,1,"nm0102818,nm0000697,nm0295786,nm0537363,nm0713781",nm0500552,1,hold back the dawn
tt0033723,Hold That Ghost,Hold That Ghost,1941,86.0,3699.0,1,"nm0498738,nm0727411,nm0335471",nm0523893,1,hold that ghost
tt0033766,It Started with Eve,It Started with Eve,1941,90.0,1502.0,1,"nm0469915,nm0870150,nm0473134",nm0467396,1,it started with eve
tt0033774,Johnny Eager,Johnny Eager,1941,107.0,2986.0,1,"nm0536941,nm0335455",nm0503777,1,johnny eager
tt0033787,King of the Zombies,King of the Zombies,1941,67.0,2150.0,0,nm0447071,nm0946391,1,king of the zombies
tt0033802,Ládiés in Rétirémént,Ládiés in Rétirémént,1941,91.0,1282.0,1,"nm0287124,nm0219068,nm0672906",nm0896533,1,ladies in retirement
tt0033836,The Little Foxes,The Little Foxes,1941,116.0,11473.0,1,"nm0375484,nm0462111,nm0662213,nm0132180",nm0943758,1,the little foxes
tt0033870,The Maltese Falcon,The Maltese Falcon,1941,100.0,3558.0,1,"nm0001379,nm0358591",nm0001379,1,the maltese falcon
tt0033873,Man Hunt,Man Hunt,2006,105.0,5231.0,1,"nm0396716,nm0629580,nm0873707",nm0000485,1,man hunt
tt0033874,The Man Who Came to Dinner,The Man Who Came to Dinner,1942,112.0,7446.0,1,"nm0258493,nm0258525,nm0442151,nm0366454",nm0445033,1,the man who came to dinner
tt0033945,Never Give a Sucker an Even Break,Never Give a Sucker an Even Break,1941,71.0,2315.0,1,"nm0627454,nm0152256,nm0001211",nm0166836,1,never give a sucker an even break
tt0034162,Thé Séá Wớlf,Thé Séá Wớlf,1941,100.0,3661.0,1,"nm0744035,nm0518711",nm0002031,1,the sea wolf
tt0034224,Spooks Run Wild,Spooks Run Wild,1941,65.0,1688.0,0,"nm0286025,nm0547949,nm0377127",nm0005847,1,spooks run wild
tt0034241,Sun Valley Serenade,Sun Valley Serenade,1941,86.0,1552.0,1,"nm0000252,nm0517567,nm0037734,nm0361837,nm0334986,nm0778818,nm0818328",nm0401680,1,sun valley serenade
tt0034398,Thé Wớlf Mán,The Wolf Man,1941,70.0,25976.0,1,nm0802561,nm0905729,0,the wolf man
tt0034478,Thé Múrdérér Livés át Númbér 21,Thé Múrdérér Livés át Númbér 21,1942,84.0,3115.0,1,"nm0824715,nm0167241",nm0167241,1,the murderer lives at number 21
tt0034493,The Children Are Watching Us,I bambini ci guardano,1944,84.0,2653.0,1,"nm0899170,nm0536139,nm0953790,nm0290000,nm0315657,nm0001120,nm0598102,nm1389176",nm0001120,0,the children are watching us
tt0034521,Black Dragons,Black Dragons,1942,64.0,3558.0,0,"nm0309567,nm1255711",nm0631438,1,black dragons
tt0034546,Bớwéry át Midnight,Bớwéry át Midnight,1942,61.0,1090.0,0,"nm0774205,nm0732325",nm0289297,1,bowery at midnight
tt0034587,Cat People,Cat People,1942,73.0,3558.0,1,nm0090840,nm0869664,1,cat people
tt0034694,Édgé ớf Dárknéss,Édgé ớf Dárknéss,1943,119.0,2249.0,1,"nm0744035,nm0940827",nm0587277,1,edge of darkness
tt0034798,The Glass Key,The Glass Key,1942,85.0,6214.0,1,"nm0490206,nm0358591",nm0374702,1,the glass key
tt0034862,Holiday Inn,Holiday Inn,1942,100.0,14436.0,1,"nm0083125,nm0723418,nm0000927,nm0391750,nm0492635,nm0616893,nm0841702","nm0762263,nm0020980",1,holiday inn
tt0034890,In This Our Life,In This Our Life,1942,97.0,4742.0,1,"nm0462321,nm0321872","nm0001379,nm0909825",1,in this our life
tt0034891,In Which We Serve,In Which We Serve,1942,115.0,5549.0,1,nm0002021,"nm0002021,nm0000180",1,in which we serve
tt0034946,Kings Row,Kings Row,1942,127.0,4336.0,1,"nm0732452,nm0068672",nm0939992,1,kings row
tt0035009,The Mad Monster,The Mad Monster,1942,77.0,1720.0,0,nm0617202,nm0627864,1,the mad monster
tt0035015,The Magnificent Ambersons,The Magnificent Ambersons,1942,88.0,3558.0,1,"nm0850483,nm0000080,nm0001072,nm0608986","nm0000080,nm0281381,nm0936404",1,the magnificent ambersons
tt0035017,Carnival of Sinners,Carnival of Sinners,1943,78.0,1378.0,1,"nm0237836,nm0626298",nm0869665,1,carnival of sinners
tt0035093,Mrs. Miniver,Mrs. Miniver,1942,134.0,17125.0,1,"nm0934497,nm0296207,nm0385264,nm0921995,nm0835369,nm0651585,nm0792670,nm0928295",nm0943758,1,mrs miniver
tt0035140,"Now, Voyager","Now, Voyager",1942,117.0,16397.0,1,"nm0732452,nm0698989",nm0710924,1,now voyager
tt0035211,Thé Pridé ớf thé Yánkéés,The Pride of the Yankees,2006,128.0,10584.0,1,"nm0842485,nm0542534,nm0302904,nm0750357,nm0493071,nm0732452",nm0939992,0,the pride of the yankees
tt0035228,The Courtyard of the Ballads,The Courtyard of the Ballads,1942,121.0,1192.0,1,"nm0519845,nm0722852,nm0763351",nm0722852,1,the courtyard of the ballads
tt0035417,The Talk of the Town,The Talk of the Town,1942,118.0,8004.0,1,"nm0789758,nm0118227,nm0886861,nm0363563",nm0828419,1,the talk of the town
tt0035429,Wént thé Dáy Wéll?,Wént thé Dáy Wéll?,1942,92.0,3549.0,1,"nm0001294,nm0226538,nm0604610,nm0534191",nm0146709,1,went the day well
tt0035432,This Gún fớr Hiré,This Gún fớr Hiré,1942,81.0,9003.0,1,"nm0540816,nm0122446,nm0001294,nm0878338",nm0878338,1,this gun for hire
tt0035446,To Be or Not to Be,To Be or Not to Be,1942,99.0,34514.0,1,"nm0501872,nm0562372,nm0523932",nm0523932,1,to be or not to be
tt0035567,Woman of the Year,Woman of the Year,1942,114.0,9842.0,1,"nm0488057,nm0437720,nm0536941",nm0828419,1,woman of the year
tt0035640,The Ape Man,The Ape Man,1943,64.0,1287.0,0,"nm0113954,nm0765036",nm0064415,1,the ape man
tt0035753,Le Corbeau,Le corbeau,1943,92.0,9612.0,1,"nm0154438,nm0167241",nm0167241,0,le corbeau
tt0035939,Ghosts on the Loose,Ghosts on the Loose,1943,67.0,3558.0,0,nm0383428,nm0064415,1,ghosts on the loose
tt0035966,Hangmen Also Die!,Hangmen Also Die!,1943,134.0,5268.0,1,"nm0106517,nm0000485,nm0923333",nm0000485,1,hangmen also die
tt0035979,Heaven Can Wait,Heaven Can Wait,1943,112.0,10637.0,1,"nm0710723,nm0124224",nm0523932,1,heaven can wait
tt0036098,Lassie Come Home,Lassie Come Home,1943,89.0,5312.0,1,"nm0124947,nm0460893",nm0928208,1,lassie come home
tt0036152,Thé Mémphis Béllé: Á Stớry ớf á Flying Fớrtréss,The Memphis Belle: A Story of a Flying Fortress,2006,45.0,1606.0,1,"nm0158738,nm0462840,nm0943758",nm0943758,0,the memphis belle a story of a flying fortress
tt0036191,The Adventures of Baron Munchausen,The Adventures of Baron Munchausen,1943,110.0,3558.0,1,"nm0119279,nm0477696,nm0711474",nm0902082,1,the adventures of baron munchausen
tt0036230,Old Acquaintance,Old Acquaintance,2006,110.0,3399.0,1,"nm0886668,nm0168829,nm0332539",nm0792605,1,old acquaintance
tt0036260,Phantom Lady,Phantom Lady,1944,87.0,4833.0,1,"nm0774441,nm0941280",nm0802563,1,phantom lady
tt0036342,Shadow of a Doubt,Shadow of a Doubt,1943,108.0,63245.0,1,"nm0928642,nm0072639,nm0720904,nm0568060",nm0000033,1,shadow of a doubt
tt0036377,The Song of Bernadette,The Song of Bernadette,1943,156.0,3558.0,1,"nm0780833,nm0921268",nm0454771,1,the song of bernadette
tt0036422,Thank Your Lucky Stars,Thank Your Lucky Stars,1943,127.0,1863.0,1,"nm0659085,nm0291035,nm0449462,nm0293388,nm0777150",nm0124877,1,thank your lucky stars
tt0036430,This Is thé Ármy,This Is thé Ármy,1943,121.0,1125.0,0,"nm0732452,nm0083125,nm0000927,nm0258493,nm0258525",nm0002031,1,this is the army
tt0036613,Arsenic and Old Lace,Arsenic and Old Lace,1943,118.0,69184.0,1,"nm0258493,nm0258525,nm0450279",nm0001008,1,arsenic and old lace
tt0036653,Bluebeard,Bluebeard,1944,72.0,1823.0,0,"nm0513563,nm0299124,nm0312707",nm0880618,1,bluebeard
tt0036716,Cobra Woman,Cobra Woman,1944,71.0,1101.0,0,"nm0507210,nm0112218,nm0201405",nm0802563,1,cobra woman
tt0036775,Double Indemnity,Double Indemnity,1944,107.0,151373.0,1,"nm0000697,nm0151452,nm0128906",nm0000697,1,double indemnity
tt0036855,Gaslight,Gaslight,1944,114.0,27003.0,1,"nm0886668,nm0281556,nm0049721,nm0358096",nm0002030,1,gaslight
tt0036922,Hollywood Canteen,Hollywood Canteen,1944,124.0,2160.0,1,nm0202681,nm0202681,1,hollywood canteen
tt0036962,It Háppénéd Tớmớrrớw,It Happened Tomorrow,1944,85.0,2308.0,1,"nm0629580,nm0163229,nm0243004,nm0917200,nm0811467,nm0287931,nm0289535",nm0163229,0,it happened tomorrow
tt0037008,Laura,Laura,1944,88.0,45504.0,1,"nm0143837,nm0237225,nm0388755,nm0718101,nm0488057",nm0695937,1,laura
tt0037017,Lifeboat,Lifeboat,1944,97.0,28060.0,1,"nm0825705,nm0842485,nm0000033,nm0372942",nm0000033,1,lifeboat
tt0037055,The Mask of Dimitrios,The Mask of Dimitrios,1944,95.0,3530.0,1,"nm0344246,nm0001907",nm0624535,1,the mask of dimitrios
tt0037059,Meet Me in St. Louis,Meet Me in St. Louis,1944,113.0,22805.0,1,"nm0106505,nm0277943,nm0072639,nm0373511,nm0525067,nm0556945,nm4251617",nm0591486,1,meet me in st louis
tt0037075,Ministry of Fear,Ministry of Fear,1944,86.0,7600.0,1,"nm0589316,nm0001294",nm0000485,1,ministry of fear
tt0037077,The Miracle of Morgan's Creek,The Miracle of Morgan's Creek,1944,98.0,7330.0,1,nm0002545,nm0002545,1,the miracle of morgans creek
tt0037084,The Monster Maker,The Monster Maker,1944,62.0,1075.0,0,"nm0931117,nm0312707,nm0600755,nm0640605",nm0627864,1,the monster maker
tt0037101,"Murder, My Sweet","Murder, My Sweet",1944,95.0,12955.0,1,"nm0668122,nm0151452",nm0229424,1,murder my sweet
tt0037151,Ớné Bớdy Tớớ Mány,Ớné Bớdy Tớớ Mány,1944,75.0,1208.0,0,"nm0588003,nm0788058",nm0567757,1,one body too many
tt0037323,The Fighting Sullivans,The Fighting Sullivans,1944,112.0,2182.0,1,"nm0564610,nm0771087,nm0230564",nm0045800,1,the fighting sullivans
tt0037367,This Háppy Brééd,This Happy Breed,1944,115.0,3263.0,1,"nm0000180,nm0623768,nm0369743,nm0002021",nm0000180,0,this happy breed
tt0037415,Thé Úninvitéd,Thé Úninvitéd,1944,99.0,10837.0,1,"nm0807977,nm0664022,nm0531244",nm0020765,1,the uninvited
tt0037469,Thé Wớmán in thé Windớw,Thé Wớmán in thé Windớw,1944,107.0,15428.0,1,"nm0425913,nm0909260",nm0000485,1,the woman in the window
tt0037614,The Corn Is Green,The Corn Is Green,1945,115.0,2845.0,1,"nm0732452,nm0147119,nm0930539",nm0710924,1,the corn is green
tt0037630,Les Dames du Bois de Boulogne,Les dames du Bois de Boulogne,1945,86.0,4227.0,1,"nm0000975,nm0225784,nm0168413",nm0000975,0,les dames du bois de boulogne
tt0037671,The Enchanted Cottage,The Enchanted Cottage,1945,91.0,3064.0,1,"nm0090840,nm0542534,nm0684093",nm0188669,1,the enchanted cottage
tt0037885,Love Letters,Love Letters,1945,101.0,1544.0,1,"nm0709446,nm0557398",nm0226189,1,love letters
tt0037913,Mildréd Piércé,Mildred Pierce,1945,111.0,24727.0,1,"nm0532030,nm0128906,nm0001203,nm0344391,nm0540816,nm0682787,nm0877957,nm0928603,nm0932163",nm0002031,0,mildred pierce
tt0037939,The Naughty Nineties,The Naughty Nineties,1945,76.0,1957.0,1,"nm0367060,nm0335471,nm0430578,nm0277333,nm0012148,nm0115669",nm0946391,1,the naughty nineties
tt0038000,Pride of the Marines,Pride of the Marines,1945,120.0,1435.0,1,"nm0540816,nm0097286,nm0125300,nm0202681",nm0202681,1,pride of the marines
tt0038057,Scarlet Street,Scarlet Street,1945,102.0,15930.0,1,"nm0478579,nm0610207,nm0629580",nm0000485,1,scarlet street
tt0038107,The Southerner,The Southerner,1945,92.0,3273.0,1,"nm0124947,nm0675081,nm0719756,nm0001203,nm0425913",nm0719756,1,the southerner
tt0038120,Story of G.I. Joe,Story of G.I. Joe,1945,108.0,3217.0,1,"nm0040852,nm0256880,nm0829029,nm0071025,nm0494435,nm0701505",nm0920074,1,story of gi joe
tt0038238,Johnny in the Clouds,The Way to the Stars,1945,109.0,1485.0,1,"nm0711905,nm0344645,nm0792553,nm0699875",nm0002190,0,johnny in the clouds
tt0038348,Beauty and the Beast,La belle et la bête,1946,96.0,25773.0,1,"nm0168413,nm0207305","nm0168413,nm0167496",0,beauty and the beast
tt0038355,The Big Sleep,The Big Sleep,1946,114.0,83357.0,1,"nm0001203,nm0102824,nm0299154,nm0151452",nm0001328,1,the big sleep
tt0038387,The Brute Man,The Brute Man,1946,58.0,1376.0,0,"nm0108579,nm0916956,nm0044831",nm0946391,1,the brute man
tt0038559,Gilda,Gilda,1946,110.0,31218.0,1,"nm0254154,nm0252100,nm0663763,nm0372942",nm0896533,1,gilda
tt0038577,Green for Danger,Green for Danger,1946,91.0,4784.0,1,"nm0104447,nm0319148,nm0345965",nm0319148,1,green for danger
tt0038589,The Harvey Girls,The Harvey Girls,1946,102.0,3941.0,1,"nm0069410,nm0193466,nm0186355,nm0641199,nm0710723,nm0887858,nm0011343,nm0341178,nm0710299",nm0796645,1,the harvey girls
tt0038700,The Locket,The Locket,1946,85.0,2567.0,1,"nm0316807,nm0059555",nm0103975,1,the locket
tt0038733,Stáirwáy tớ Héávén,A Matter of Life and Death,1946,104.0,21218.0,1,"nm0003836,nm0696247","nm0003836,nm0696247",0,stairway to heaven
tt0038762,My Darling Clementine,My Darling Clementine,2006,97.0,22867.0,1,"nm0257143,nm0588003,nm0375500,nm0482193",nm0000406,1,my darling clementine
tt0038787,Notorious,Notorious,1946,102.0,3558.0,1,"nm0372942,nm0000033,nm0285218,nm0644048",nm0000033,1,notorious
tt0038823,Paisan,Paisan,1946,126.0,8176.0,1,"nm0024847,nm0000019,nm0542843,nm0656496,nm0370883,nm0744023,nm0311931,nm0695390",nm0744023,1,paisan
tt0038824,Panique,Panique,1946,99.0,1874.0,1,"nm0816458,nm0245213,nm0799442",nm0245213,1,panique
tt0038854,The Postman Always Rings Twice,The Postman Always Rings Twice,1946,113.0,3558.0,1,"nm0750822,nm0124002,nm0128906",nm0307819,1,the postman always rings twice
tt0038890,"Rome, Open City",Roma città aperta,2006,103.0,25426.0,1,"nm0024847,nm0000019,nm0744023,nm0175924",nm0744023,0,rome open city
tt0038913,Shoeshine,Shoeshine,1946,87.0,7138.0,1,"nm0024847,nm0290000,nm0899170,nm0953790",nm0001120,1,shoeshine
tt0038965,Somewhere in the Night,Somewhere in the Night,1946,110.0,2811.0,1,"nm0227481,nm0000581,nm0097286,nm0560857,nm0833448",nm0000581,1,somewhere in the night
tt0038975,The Spiral Staircase,The Spiral Staircase,1946,83.0,9752.0,1,"nm0227571,nm0924781",nm0802563,1,the spiral staircase
tt0038991,The Stranger,The Stranger,1946,95.0,25729.0,1,"nm0892044,nm0873193,nm0242938,nm0000080,nm0001379",nm0000080,1,the stranger
tt0039074,Utamaro and His Five Women,Utamaro and His Five Women,1946,106.0,1250.0,1,"nm0475149,nm0406808",nm0003226,1,utamaro and his five women
tt0039101,Whistle Stop,Whistle Stop,2006,85.0,1132.0,0,"nm0938288,nm0948634",nm0595804,1,whistle stop
tt0039208,Boomerang!,Boomerang!,1947,88.0,3558.0,1,"nm0614645,nm0653617",nm0001415,1,boomerang
tt0039224,Brute Force,Brute Force,1947,98.0,9895.0,1,"nm0112218,nm0666377",nm0202088,1,brute force
